STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
12,121,Florida,Suwannee County," 41,551 "," 43,760 ", 688.552 
12,123,Florida,Taylor County," 22,570 "," 22,493 "," 1,043.305 "
12,125,Florida,Union County," 15,535 "," 15,234 ", 243.556 
12,127,Florida,Volusia County," 494,593 "," 517,887 "," 1,101.032 "
12,129,Florida,Wakulla County," 30,776 "," 31,535 ", 606.419 
12,131,Florida,Walton County," 55,043 "," 63,508 "," 1,037.625 "
12,133,Florida,Washington County," 24,896 "," 24,687 ", 582.803 
13,001,Georgia,Appling County," 18,236 "," 18,454 ", 507.081 
13,003,Georgia,Atkinson County," 8,375 "," 8,398 ", 339.382 
13,005,Georgia,Bacon County," 11,096 "," 11,299 ", 258.576 
13,007,Georgia,Baker County," 3,451 "," 3,180 ", 341.944 
13,009,Georgia,Baldwin County," 45,720 "," 45,459 ", 257.844 
13,011,Georgia,Banks County," 18,395 "," 18,495 ", 232.091 
13,013,Georgia,Barrow County," 69,367 "," 75,370 ", 160.309 
13,015,Georgia,Bartow County," 100,157 "," 102,747 ", 459.544 
13,017,Georgia,Ben Hill County," 17,634 "," 17,403 ", 250.121 
13,019,Georgia,Berrien County," 19,286 "," 18,963 ", 451.897 
13,021,Georgia,Bibb County," 155,547 "," 153,721 ", 249.762 
13,023,Georgia,Bleckley County," 13,063 "," 12,243 ", 215.870 
13,025,Georgia,Brantley County," 18,411 "," 18,455 ", 442.362 
13,027,Georgia,Brooks County," 16,243 "," 15,658 ", 493.046 
13,029,Georgia,Bryan County," 30,233 "," 35,137 ", 435.967 
13,031,Georgia,Bulloch County," 70,217 "," 72,651 ", 672.809 
13,033,Georgia,Burke County," 23,316 "," 22,745 ", 826.968 
13,035,Georgia,Butts County," 23,655 "," 23,593 ", 184.393 
13,037,Georgia,Calhoun County," 6,694 "," 6,479 ", 280.367 
13,039,Georgia,Camden County," 50,513 "," 52,102 ", 613.025 
13,043,Georgia,Candler County," 10,998 "," 10,886 ", 243.044 
13,045,Georgia,Carroll County," 110,527 "," 114,545 ", 499.076 
13,047,Georgia,Catoosa County," 63,942 "," 66,050 ", 162.159 
13,049,Georgia,Charlton County," 12,171 "," 12,965 ", 773.576 
13,051,Georgia,Chatham County," 265,128 "," 286,956 ", 426.437 
13,053,Georgia,Chattahoochee County," 11,267 "," 11,368 ", 248.736 
13,055,Georgia,Chattooga County," 26,015 "," 24,922 ", 313.338 
13,057,Georgia,Cherokee County," 214,346 "," 235,900 ", 421.674 
13,059,Georgia,Clarke County," 116,714 "," 123,912 ", 119.200 
13,061,Georgia,Clay County," 3,183 "," 3,141 ", 195.381 
13,063,Georgia,Clayton County," 259,424 "," 273,955 ", 141.570 
13,065,Georgia,Clinch County," 6,798 "," 6,893 ", 800.222 
13,067,Georgia,Cobb County," 688,078 "," 741,334 ", 339.549 
13,069,Georgia,Coffee County," 42,356 "," 43,108 ", 575.097 
13,071,Georgia,Colquitt County," 45,498 "," 45,844 ", 544.153 
13,073,Georgia,Columbia County," 124,053 "," 144,052 ", 290.090 
13,075,Georgia,Cook County," 17,212 "," 17,124 ", 227.162 
13,077,Georgia,Coweta County," 127,317 "," 138,427 ", 440.892 
13,079,Georgia,Crawford County," 12,630 "," 12,388 ", 324.888 
13,081,Georgia,Crisp County," 23,439 "," 22,881 ", 272.583 
13,083,Georgia,Dade County," 16,633 "," 16,264 ", 173.981 
13,085,Georgia,Dawson County," 22,330 "," 23,312 ", 210.830 
13,087,Georgia,Decatur County," 27,842 "," 27,174 ", 597.140 
13,089,Georgia,DeKalb County," 691,893 "," 734,871 ", 267.582 
13,091,Georgia,Dodge County," 21,796 "," 20,882 ", 495.890 
13,093,Georgia,Dooly County," 14,918 "," 14,035 ", 391.940 
13,095,Georgia,Dougherty County," 94,565 "," 91,332 ", 328.689 
13,097,Georgia,Douglas County," 132,403 "," 140,733 ", 200.067 
13,099,Georgia,Early County," 11,008 "," 10,575 ", 512.594 
13,101,Georgia,Echols County," 4,034 "," 4,040 ", 414.894 
13,103,Georgia,Effingham County," 52,250 "," 57,106 ", 477.700 
13,105,Georgia,Elbert County," 20,166 "," 19,364 ", 351.055 
13,107,Georgia,Emanuel County," 22,598 "," 22,708 ", 680.604 
13,109,Georgia,Evans County," 11,000 "," 10,787 ", 182.853 
13,111,Georgia,Fannin County," 23,682 "," 24,303 ", 386.723 
13,113,Georgia,Fayette County," 106,567 "," 110,714 ", 194.342 
13,115,Georgia,Floyd County," 96,317 "," 96,504 ", 509.911 
13,117,Georgia,Forsyth County," 175,511 "," 212,438 ", 224.021 
13,119,Georgia,Franklin County," 22,084 "," 22,311 ", 261.497 
13,121,Georgia,Fulton County," 920,581 "," 1,010,562 ", 526.635 
13,123,Georgia,Gilmer County," 28,292 "," 29,400 ", 426.540 
13,125,Georgia,Glascock County," 3,082 "," 3,065 ", 143.740 
13,127,Georgia,Glynn County," 79,626 "," 83,579 ", 419.753 
13,129,Georgia,Gordon County," 55,186 "," 56,574 ", 355.808 
13,131,Georgia,Grady County," 25,011 "," 25,205 ", 454.527 
13,133,Georgia,Greene County," 15,994 "," 16,710 ", 387.435 
13,135,Georgia,Gwinnett County," 805,321 "," 895,823 ", 430.383 
13,137,Georgia,Habersham County," 43,041 "," 43,996 ", 276.740 
13,139,Georgia,Hall County," 179,684 "," 193,535 ", 392.782 
13,141,Georgia,Hancock County," 9,429 "," 8,551 ", 471.841 
13,143,Georgia,Haralson County," 28,780 "," 28,854 ", 282.165 
13,145,Georgia,Harris County," 32,024 "," 33,381 ", 463.869 
13,147,Georgia,Hart County," 25,213 "," 25,534 ", 232.394 
13,149,Georgia,Heard County," 11,834 "," 11,539 ", 296.030 
13,151,Georgia,Henry County," 203,922 "," 217,739 ", 322.127 
13,153,Georgia,Houston County," 139,900 "," 150,033 ", 375.541 
13,155,Georgia,Irwin County," 9,538 "," 9,245 ", 354.343 
13,157,Georgia,Jackson County," 60,485 "," 63,360 ", 339.663 
13,159,Georgia,Jasper County," 13,900 "," 13,635 ", 368.165 
13,161,Georgia,Jeff Davis County," 15,068 "," 14,920 ", 330.740 
13,163,Georgia,Jefferson County," 16,930 "," 16,106 ", 526.485 
13,165,Georgia,Jenkins County," 8,340 "," 8,957 ", 347.279 
13,167,Georgia,Johnson County," 9,980 "," 9,656 ", 303.010 
13,169,Georgia,Jones County," 28,669 "," 28,494 ", 393.933 
13,171,Georgia,Lamar County," 18,317 "," 18,201 ", 183.500 
13,173,Georgia,Lanier County," 10,078 "," 10,312 ", 185.261 
13,175,Georgia,Laurens County," 48,434 "," 47,731 ", 807.296 
13,177,Georgia,Lee County," 28,298 "," 29,202 ", 355.784 
13,179,Georgia,Liberty County," 63,453 "," 62,467 ", 489.801 
13,181,Georgia,Lincoln County," 7,996 "," 7,673 ", 210.380 
13,183,Georgia,Long County," 14,464 "," 17,731 ", 400.293 
13,185,Georgia,Lowndes County," 109,233 "," 112,865 ", 496.066 
13,187,Georgia,Lumpkin County," 29,966 "," 31,408 ", 282.933 
13,189,Georgia,McDuffie County," 21,875 "," 21,540 ", 257.461 
13,191,Georgia,McIntosh County," 14,333 "," 13,969 ", 424.299 
13,193,Georgia,Macon County," 14,740 "," 13,632 ", 400.641 
13,195,Georgia,Madison County," 28,120 "," 28,441 ", 282.311 
13,197,Georgia,Marion County," 8,742 "," 8,761 ", 366.003 
13,199,Georgia,Meriwether County," 21,992 "," 21,190 ", 501.223 
13,201,Georgia,Miller County," 6,125 "," 5,854 ", 282.421 
13,205,Georgia,Mitchell County," 23,498 "," 22,574 ", 512.085 
13,207,Georgia,Monroe County," 26,424 "," 27,103 ", 395.658 
13,209,Georgia,Montgomery County," 9,123 "," 8,951 ", 239.523 
13,211,Georgia,Morgan County," 17,868 "," 18,046 ", 347.349 
13,213,Georgia,Murray County," 39,628 "," 39,565 ", 344.466 
13,215,Georgia,Muscogee County," 189,885 "," 200,579 ", 216.385 
13,217,Georgia,Newton County," 99,958 "," 105,473 ", 272.161 
13,219,Georgia,Oconee County," 32,808 "," 35,965 ", 184.290 
13,221,Georgia,Oglethorpe County," 14,899 "," 14,871 ", 439.012 
13,223,Georgia,Paulding County," 142,324 "," 152,238 ", 312.219 
13,225,Georgia,Peach County," 27,695 "," 26,720 ", 150.267 
13,227,Georgia,Pickens County," 29,431 "," 30,309 ", 232.057 
13,229,Georgia,Pierce County," 18,758 "," 19,103 ", 316.494 
13,231,Georgia,Pike County," 17,869 "," 17,941 ", 216.086 
13,233,Georgia,Polk County," 41,475 "," 41,524 ", 310.331 
13,235,Georgia,Pulaski County," 12,010 "," 11,396 ", 249.031 
13,237,Georgia,Putnam County," 21,218 "," 21,353 ", 344.639 
13,239,Georgia,Quitman County," 2,513 "," 2,302 ", 151.237 
13,241,Georgia,Rabun County," 16,276 "," 16,281 ", 369.993 
13,243,Georgia,Randolph County," 7,719 "," 7,193 ", 428.236 
13,245,Georgia,Richmond County," 200,549 "," 201,793 ", 324.326 
13,247,Georgia,Rockdale County," 85,215 "," 88,856 ", 129.793 
13,249,Georgia,Schley County," 5,010 "," 5,168 ", 166.906 
13,251,Georgia,Screven County," 14,593 "," 14,162 ", 645.101 
13,253,Georgia,Seminole County," 8,729 "," 8,647 ", 235.226 
13,255,Georgia,Spalding County," 64,073 "," 64,051 ", 196.469 
13,257,Georgia,Stephens County," 26,175 "," 25,586 ", 179.131 
13,259,Georgia,Stewart County," 6,058 "," 5,851 ", 458.733 
13,261,Georgia,Sumter County," 32,819 "," 30,779 ", 482.697 
13,263,Georgia,Talbot County," 6,865 "," 6,337 ", 391.389 
13,265,Georgia,Taliaferro County," 1,717 "," 1,639 ", 194.608 
13,267,Georgia,Tattnall County," 25,520 "," 25,229 ", 479.403 
13,269,Georgia,Taylor County," 8,906 "," 8,330 ", 376.686 
13,271,Georgia,Telfair County," 16,500 "," 16,400 ", 437.303 
13,273,Georgia,Terrell County," 9,315 "," 9,113 ", 335.439 
13,275,Georgia,Thomas County," 44,720 "," 45,063 ", 544.596 
13,277,Georgia,Tift County," 40,118 "," 40,764 ", 258.915 
13,279,Georgia,Toombs County," 27,223 "," 27,241 ", 364.005 
13,281,Georgia,Towns County," 10,471 "," 11,182 ", 166.563 
13,283,Georgia,Treutlen County," 6,885 "," 6,785 ", 199.436 
13,285,Georgia,Troup County," 67,044 "," 69,763 ", 413.988 
13,287,Georgia,Turner County," 8,930 "," 8,214 ", 285.393 
13,289,Georgia,Twiggs County," 9,023 "," 8,390 ", 358.398 
13,291,Georgia,Union County," 21,356 "," 22,267 ", 321.926 
13,293,Georgia,Upson County," 27,153 "," 26,368 ", 323.437 
13,295,Georgia,Walker County," 68,756 "," 68,066 ", 446.379 
13,297,Georgia,Walton County," 83,768 "," 88,399 ", 325.680 
13,299,Georgia,Ware County," 36,312 "," 35,370 ", 892.461 
13,301,Georgia,Warren County," 5,834 "," 5,460 ", 284.298 
13,303,Georgia,Washington County," 21,187 "," 20,816 ", 678.452 
13,305,Georgia,Wayne County," 30,099 "," 29,534 ", 641.777 
13,307,Georgia,Webster County," 2,799 "," 2,648 ", 209.118 
13,309,Georgia,Wheeler County," 7,421 "," 7,903 ", 295.484 
13,311,Georgia,White County," 27,144 "," 28,319 ", 240.686 
13,313,Georgia,Whitfield County," 102,599 "," 104,216 ", 290.464 
13,315,Georgia,Wilcox County," 9,255 "," 8,857 ", 377.705 
13,317,Georgia,Wilkes County," 10,593 "," 9,867 ", 469.490 
13,319,Georgia,Wilkinson County," 9,563 "," 9,155 ", 447.308 
13,321,Georgia,Worth County," 21,679 "," 20,699 ", 570.702 
15,001,Hawaii,Hawaii County," 185,079 "," 196,428 "," 4,028.417 "
15,003,Hawaii,Honolulu County," 953,207 "," 998,714 ", 600.743 
15,005,Hawaii,Kalawao County, 90 , 89 , 11.991 
15,007,Hawaii,Kauai County," 67,091 "," 71,735 ", 619.956 
15,009,Hawaii,Maui County," 154,834 "," 164,637 "," 1,161.521 "
16,001,Idaho,Ada County," 392,365 "," 434,211 "," 1,052.576 "
16,003,Idaho,Adams County," 3,976 "," 3,843 "," 1,363.056 "
16,005,Idaho,Bannock County," 82,839 "," 83,744 "," 1,111.988 "
16,007,Idaho,Bear Lake County," 5,986 "," 5,922 ", 974.785 
16,009,Idaho,Benewah County," 9,285 "," 9,052 ", 776.617 
16,011,Idaho,Bingham County," 45,607 "," 44,990 "," 2,093.978 "
16,013,Idaho,Blaine County," 21,376 "," 21,592 "," 2,643.586 "
16,015,Idaho,Boise County," 7,028 "," 7,058 "," 1,899.237 "
16,017,Idaho,Bonner County," 40,877 "," 41,859 "," 1,734.573 "
16,019,Idaho,Bonneville County," 104,234 "," 110,089 "," 1,866.077 "
16,021,Idaho,Boundary County," 10,972 "," 11,318 "," 1,268.560 "
16,023,Idaho,Butte County," 2,891 "," 2,501 "," 2,231.667 "
16,025,Idaho,Camas County," 1,117 "," 1,066 "," 1,074.493 "
16,027,Idaho,Canyon County," 188,923 "," 207,478 ", 587.370 
16,029,Idaho,Caribou County," 6,963 "," 6,770 "," 1,764.146 "
16,031,Idaho,Cassia County," 22,952 "," 23,506 "," 2,565.081 "
16,033,Idaho,Clark County, 982 , 880 ," 1,764.185 "
16,035,Idaho,Clearwater County," 8,761 "," 8,496 "," 2,457.274 "
16,037,Idaho,Custer County," 4,368 "," 4,087 "," 4,920.940 "
16,039,Idaho,Elmore County," 27,038 "," 25,876 "," 3,074.738 "
16,041,Idaho,Franklin County," 12,786 "," 13,074 ", 663.645 
16,043,Idaho,Fremont County," 13,242 "," 12,819 "," 1,863.525 "
16,045,Idaho,Gem County," 16,719 "," 16,852 ", 560.900 
16,047,Idaho,Gooding County," 15,464 "," 15,284 ", 728.973 
16,049,Idaho,Idaho County," 16,267 "," 16,272 "," 8,477.352 "
16,051,Idaho,Jefferson County," 26,140 "," 27,157 "," 1,093.501 "
16,053,Idaho,Jerome County," 22,374 "," 22,814 ", 597.185 
16,055,Idaho,Kootenai County," 138,494 "," 150,346 "," 1,244.125 "
16,057,Idaho,Latah County," 37,244 "," 38,778 "," 1,075.996 "
16,059,Idaho,Lemhi County," 7,936 "," 7,735 "," 4,563.387 "
16,061,Idaho,Lewis County," 3,821 "," 3,789 ", 478.795 
16,063,Idaho,Lincoln County," 5,208 "," 5,297 "," 1,201.405 "
16,065,Idaho,Madison County," 37,536 "," 38,273 ", 469.206 
16,067,Idaho,Minidoka County," 20,069 "," 20,461 ", 757.591 
16,069,Idaho,Nez Perce County," 39,265 "," 40,048 ", 848.092 
16,071,Idaho,Oneida County," 4,286 "," 4,281 "," 1,200.061 "
16,073,Idaho,Owyhee County," 11,526 "," 11,310 "," 7,665.511 "
16,075,Idaho,Payette County," 22,623 "," 22,896 ", 406.867 
16,077,Idaho,Power County," 7,817 "," 7,648 "," 1,404.244 "
16,079,Idaho,Shoshone County," 12,765 "," 12,432 "," 2,629.665 "
16,081,Idaho,Teton County," 10,170 "," 10,564 ", 449.456 
16,083,Idaho,Twin Falls County," 77,230 "," 82,375 "," 1,921.213 "
16,085,Idaho,Valley County," 9,862 "," 10,103 "," 3,664.515 "
16,087,Idaho,Washington County," 10,198 "," 9,984 "," 1,452.982 "
17,001,Illinois,Adams County," 67,103 "," 67,013 ", 855.202 
17,003,Illinois,Alexander County," 8,238 "," 6,780 ", 235.509 
17,005,Illinois,Bond County," 17,768 "," 16,950 ", 380.279 
17,007,Illinois,Boone County," 54,165 "," 53,585 ", 280.719 
17,009,Illinois,Brown County," 6,937 "," 6,829 ", 305.607 
17,011,Illinois,Bureau County," 34,978 "," 33,587 ", 869.031 
17,013,Illinois,Calhoun County," 5,089 "," 4,899 ", 253.825 
17,015,Illinois,Carroll County," 15,387 "," 14,616 ", 444.807 
17,017,Illinois,Cass County," 13,642 "," 12,847 ", 375.818 
17,019,Illinois,Champaign County," 201,081 "," 208,861 ", 996.266 
17,021,Illinois,Christian County," 34,800 "," 33,642 ", 709.377 
17,023,Illinois,Clark County," 16,335 "," 15,979 ", 501.418 
17,025,Illinois,Clay County," 13,815 "," 13,428 ", 468.316 
17,027,Illinois,Clinton County," 37,762 "," 37,786 ", 474.085 
17,029,Illinois,Coles County," 53,873 "," 52,521 ", 508.291 
17,031,Illinois,Cook County," 5,194,675 "," 5,238,216 ", 945.326 
17,033,Illinois,Crawford County," 19,817 "," 19,414 ", 443.629 
17,035,Illinois,Cumberland County," 11,048 "," 10,898 ", 346.024 
17,037,Illinois,DeKalb County," 105,160 "," 104,352 ", 631.307 
17,039,Illinois,De Witt County," 16,561 "," 16,247 ", 397.513 
17,041,Illinois,Douglas County," 19,980 "," 19,823 ", 416.665 
17,043,Illinois,DuPage County," 916,924 "," 933,736 ", 327.499 
17,045,Illinois,Edgar County," 18,576 "," 17,664 ", 623.374 
17,047,Illinois,Edwards County," 6,721 "," 6,534 ", 222.416 
17,049,Illinois,Effingham County," 34,242 "," 34,371 ", 478.777 
17,051,Illinois,Fayette County," 22,140 "," 22,043 ", 716.482 
17,053,Illinois,Ford County," 14,081 "," 13,736 ", 485.616 
17,055,Illinois,Franklin County," 39,561 "," 39,485 ", 408.889 
17,057,Illinois,Fulton County," 37,069 "," 35,699 ", 865.595 
17,059,Illinois,Gallatin County," 5,589 "," 5,265 ", 323.071 
17,061,Illinois,Greene County," 13,886 "," 13,241 ", 543.019 
17,063,Illinois,Grundy County," 50,063 "," 50,541 ", 418.043 
17,065,Illinois,Hamilton County," 8,457 "," 8,200 ", 434.665 
17,067,Illinois,Hancock County," 19,104 "," 18,543 ", 793.726 
17,069,Illinois,Hardin County," 4,320 "," 4,135 ", 177.528 
17,071,Illinois,Henderson County," 7,331 "," 6,995 ", 378.872 
17,073,Illinois,Henry County," 50,486 "," 49,489 ", 822.985 
17,075,Illinois,Iroquois County," 29,718 "," 28,672 "," 1,117.316 "
17,077,Illinois,Jackson County," 60,218 "," 59,362 ", 584.081 
17,079,Illinois,Jasper County," 9,698 "," 9,607 ", 494.510 
17,081,Illinois,Jefferson County," 38,827 "," 38,353 ", 571.169 
17,083,Illinois,Jersey County," 22,985 "," 22,372 ", 369.271 
17,085,Illinois,Jo Daviess County," 22,678 "," 22,086 ", 601.087 
17,087,Illinois,Johnson County," 12,582 "," 12,762 ", 343.915 
17,089,Illinois,Kane County," 515,269 "," 530,847 ", 520.058 
17,091,Illinois,Kankakee County," 113,449 "," 110,879 ", 676.556 
17,093,Illinois,Kendall County," 114,736 "," 123,355 ", 320.335 
17,095,Illinois,Knox County," 52,919 "," 51,441 ", 716.395 
17,097,Illinois,Lake County," 703,462 "," 703,910 ", 443.670 
17,099,Illinois,LaSalle County," 113,924 "," 111,333 "," 1,135.124 "
17,101,Illinois,Lawrence County," 16,833 "," 16,491 ", 372.178 
17,103,Illinois,Lee County," 36,031 "," 34,584 ", 724.896 
17,105,Illinois,Livingston County," 38,950 "," 36,671 "," 1,044.285 "
17,107,Illinois,Logan County," 30,305 "," 29,494 ", 618.059 
17,109,Illinois,McDonough County," 32,612 "," 31,333 ", 589.407 
17,111,Illinois,McHenry County," 308,760 "," 307,343 ", 603.171 
17,113,Illinois,McLean County," 169,572 "," 173,166 "," 1,183.378 "
17,115,Illinois,Macon County," 110,768 "," 107,303 ", 580.689 
17,117,Illinois,Macoupin County," 47,765 "," 46,045 ", 862.906 
17,119,Illinois,Madison County," 269,282 "," 266,209 ", 715.582 
17,121,Illinois,Marion County," 39,437 "," 38,339 ", 572.363 
17,123,Illinois,Marshall County," 12,640 "," 11,982 ", 386.789 
17,125,Illinois,Mason County," 14,666 "," 13,701 ", 539.238 
17,127,Illinois,Massac County," 15,429 "," 14,766 ", 237.218 
17,129,Illinois,Menard County," 12,705 "," 12,444 ", 314.437 
17,131,Illinois,Mercer County," 16,434 "," 15,858 ", 561.202 
17,133,Illinois,Monroe County," 32,957 "," 33,879 ", 385.011 
17,135,Illinois,Montgomery County," 30,104 "," 28,898 ", 703.687 
17,137,Illinois,Morgan County," 35,547 "," 34,828 ", 568.791 
17,139,Illinois,Moultrie County," 14,846 "," 14,931 ", 335.943 
17,141,Illinois,Ogle County," 53,497 "," 51,659 ", 758.574 
17,143,Illinois,Peoria County," 186,494 "," 186,221 ", 619.209 
17,145,Illinois,Perry County," 22,350 "," 21,543 ", 441.761 
17,147,Illinois,Piatt County," 16,729 "," 16,387 ", 439.202 
17,149,Illinois,Pike County," 16,430 "," 15,989 ", 831.381 
17,151,Illinois,Pope County," 4,470 "," 4,226 ", 368.770 
17,153,Illinois,Pulaski County," 6,161 "," 5,678 ", 199.185 
17,155,Illinois,Putnam County," 6,006 "," 5,644 ", 160.161 
17,157,Illinois,Randolph County," 33,476 "," 32,852 ", 575.500 
17,159,Illinois,Richland County," 16,233 "," 16,029 ", 359.990 
17,161,Illinois,Rock Island County," 147,546 "," 146,133 ", 427.636 
17,163,Illinois,St. Clair County," 270,056 "," 264,052 ", 657.759 
17,165,Illinois,Saline County," 24,913 "," 24,548 ", 379.819 
17,167,Illinois,Sangamon County," 197,465 "," 198,712 ", 868.302 
17,169,Illinois,Schuyler County," 7,544 "," 7,032 ", 437.273 
17,171,Illinois,Scott County," 5,355 "," 5,092 ", 250.913 
17,173,Illinois,Shelby County," 22,363 "," 21,775 ", 758.523 
17,175,Illinois,Stark County," 5,994 "," 5,788 ", 288.079 
17,177,Illinois,Stephenson County," 47,711 "," 45,749 ", 564.523 
17,179,Illinois,Tazewell County," 135,394 "," 134,800 ", 648.974 
17,181,Illinois,Union County," 17,808 "," 17,408 ", 413.459 
17,183,Illinois,Vermilion County," 81,625 "," 79,282 ", 898.368 
17,185,Illinois,Wabash County," 11,947 "," 11,542 ", 223.252 
17,187,Illinois,Warren County," 17,707 "," 17,527 ", 542.405 
17,189,Illinois,Washington County," 14,716 "," 14,270 ", 562.572 
17,191,Illinois,Wayne County," 16,760 "," 16,423 ", 713.814 
17,193,Illinois,White County," 14,665 "," 14,327 ", 494.766 
17,195,Illinois,Whiteside County," 58,498 "," 57,079 ", 684.250 
17,197,Illinois,Will County," 677,560 "," 687,263 ", 836.908 
17,199,Illinois,Williamson County," 66,357 "," 67,466 ", 420.149 
17,201,Illinois,Winnebago County," 295,266 "," 287,078 ", 513.362 
17,203,Illinois,Woodford County," 38,664 "," 39,227 ", 527.799 
18,001,Indiana,Adams County," 34,387 "," 34,980 ", 339.028 
18,003,Indiana,Allen County," 355,329 "," 368,450 ", 657.308 
18,005,Indiana,Bartholomew County," 76,794 "," 81,162 ", 406.908 
18,007,Indiana,Benton County," 8,854 "," 8,681 ", 406.418 
18,009,Indiana,Blackford County," 12,766 "," 12,298 ", 165.080 
18,011,Indiana,Boone County," 56,640 "," 63,344 ", 422.913 
